NIP;TIT;ANYCOM;ING_INGRESO;ING_NOTA;ING_CONV;ING_EST;ING_CUPO;CURSO_TITULADO;EDAD;SEXO;ESTUDIS_P;ESTUDIS_M;CRE_RECON_INI;NUMPRE
594713;158;2017;NAP;12,918;J;10;G;;18;V;3;3;42;4
594617;156;2017;NAP;10,359;J;10;G;2020;18;V;4;4;61;1
595402;158;2017;NAP;10,162;J;10;G;;18;M;4;4;30;1
594662;158;2017;NAP;10,724;J;10;G;;18;V;4;4;18;3
594315;156;2017;NAP;9,467;J;10;G;;18;V;4;5;60;2
594627;156;2017;NAP;9,754;J;10;G;;18;V;4;4;36;2
515130;158;2017;NAP;6,9;J;4;T;;22;M;3;3;90;1
594479;156;2017;NAP;9,956;J;10;G;;18;V;4;4;60;1
578911;156;2017;NTE;9,56;J;10;G;;19;V;5;4;48;1
579494;156;2017;NAP;8,298;J;10;G;;18;V;5;4;54;1
598417;158;2017;NAP;9,816;J;10;G;;18;M;3;3;60;1
598411;158;2017;NAP;9,828;J;10;G;;18;M;3;3;60;1
598242;156;2017;NAP;8,378;J;10;G;;19;V;3;5;6;1
598419;158;2017;NAP;9,78;J;10;G;;17;M;3;3;60;1
598222;156;2017;BMA;8,302;J;10;G;;20;V;5;5;;1
594699;182;2017;NAP;12,958;J;10;G;;17;V;2;2;72;2
598240;156;2017;NAP;8,401;J;10;G;;18;V;5;5;60;2
598228;156;2017;NAP;8,429;J;5;G;;23;V;4;4;60;1
594513;156;2017;NAP;10,806;J;10;G;2020;18;V;4;4;60;1
593816;156;2017;NAP;10,306;J;10;G;;17;V;3;5;60;1
566663;158;2017;NAP;6,6;J;7;M;;34;V;3;3;48;1
594482;156;2017;NAP;9,235;J;10;G;;18;V;3;2;42;1
595361;158;2017;BMA;11,818;J;10;G;;18;V;5;5;;3
598223;156;2017;NAP;8,342;J;10;G;;18;V;3;3;0;1
598216;156;2017;BMA;8,2;J;11;G;;19;V;5;5;;1
594637;156;2017;NAP;13,59;J;10;G;2020;17;V;5;5;60;1
598251;156;2017;NAP;8,422;J;10;G;;18;M;4;4;42;2
594472;156;2017;NAP;9,383;J;10;G;;18;V;5;5;60;2
595404;158;2017;NAP;11,848;J;10;G;;17;M;4;4;54;1
594383;156;2017;;9,843;J;10;G;;;V;;;;1
594538;182;2017;NAP;11,181;J;10;G;;17;V;5;4;72;1
595433;158;2017;NAP;10,012;J;10;G;;18;V;4;4;48;2
598219;156;2017;NAP;8,33;J;10;G;;18;M;5;5;30;1
598250;156;2017;NAP;8,422;J;10;G;;18;V;4;3;12;1
594393;156;2017;NAP;9,984;J;10;G;2020;18;V;3;3;60;1
595340;158;2017;NAP;10,108;J;10;G;;18;M;3;3;60;1
598237;156;2017;NAP;8,29;J;10;G;;19;V;4;3;42;1
598413;158;2017;NAP;9,804;J;10;G;;18;M;3;3;60;3
533627;156;2017;NTE;;;;;2018;21;V;2;3;198;1
587116;156;2017;;;;;;;21;V;;;;1
578854;156;2017;NTE;9,678;J;10;G;;18;V;3;5;60;1
594577;156;2017;NAP;8,628;J;10;G;2020;18;V;4;5;60;2
594420;156;2017;NAP;10,134;J;10;G;;17;V;4;4;24;1
573974;156;2017;BMA;9,832;J;10;G;2020;18;V;5;4;60;1
594455;156;2017;NAP;8,932;J;10;G;2020;18;V;3;3;60;1
595398;158;2017;NAP;10,748;J;10;G;;18;M;3;3;60;1
594578;156;2017;NAP;10,364;J;10;G;;17;V;5;5;60;1
595491;158;2017;BMA;11,484;J;11;G;;18;V;5;5;;2
594439;156;2017;NAP;9,796;J;10;G;;19;V;4;5;36;1
594444;156;2017;NAP;10,276;J;10;G;;18;V;3;4;60;1
594704;182;2017;BMA;12,55;J;10;G;;18;V;5;5;;1
594305;156;2017;;9,582;J;10;G;;;V;;;;3
596552;182;2017;NAP;10,976;J;10;G;;18;V;5;5;24;1
594692;156;2017;NAP;12,009;J;10;G;;19;V;3;4;63;2
594344;156;2017;BMA;9,494;J;10;G;;17;V;5;5;;1
594562;156;2017;NAP;8,671;J;10;G;2020;17;V;3;3;60;2
595297;158;2017;;7,43;J;4;T;;;V;;;;2
594452;156;2017;BMA;8,903;J;10;G;;19;V;4;3;;1
414141;156;2017;NAP;8,2;J;4;T;;30;V;3;3;69;1
594489;156;2017;NAP;12,51;J;10;G;2020;17;V;4;4;60;1
594430;156;2017;NAP;9,792;J;10;G;;17;V;6;4;48;1
595429;158;2017;NAP;10,276;J;10;G;;18;M;3;3;48;2
595463;158;2017;NAP;10,65;J;10;G;;18;M;5;5;42;2
594396;156;2017;NAP;9,918;J;10;G;;18;V;5;5;60;1
594621;156;2017;NAP;8,557;J;10;G;;18;V;3;5;60;3
599451;156;2017;NRO;7,996;J;10;G;;18;V;5;5;24;2
594514;156;2017;NAP;12,112;J;10;G;;18;V;4;4;60;1
594311;156;2017;BMA;9,225;J;10;G;;19;V;5;5;;1
594335;156;2017;BMA;10,197;J;11;G;;17;V;5;5;;1
594580;156;2017;NAP;9,366;J;10;G;;17;V;4;5;60;2
595479;158;2017;NAP;10,342;J;10;G;;18;V;4;4;42;1
594360;156;2017;NAP;10,548;J;10;G;;17;V;3;4;60;1
595301;158;2017;NAP;11,063;J;11;G;;18;V;5;5;60;2
594543;156;2017;NAP;10,838;J;10;G;2020;18;V;4;5;60;1
594387;156;2017;NAP;9,78;J;10;G;;18;V;3;3;60;1
594386;156;2017;NAP;10,233;J;10;G;;18;V;4;5;18;2
596137;158;2017;NSC;8,647;J;10;G;;17;V;4;4;6;1
594701;182;2017;NAP;11,232;J;10;G;;17;V;5;5;72;1
595482;158;2017;NAP;11,759;J;11;G;;18;V;5;4;;1
594702;158;2017;NAP;13,078;J;10;G;;17;V;5;5;42;4
576953;156;2017;NAP;11,252;J;10;G;;19;V;5;5;63;2
595421;158;2017;NAP;11,654;J;10;G;;18;V;5;5;42;1
595320;158;2017;NAP;7,37;J;7;M;;26;V;5;3;60;1
594302;156;2017;NAP;12,528;J;10;G;;17;V;4;4;48;1
594567;156;2017;BMA;8,73;J;5;G;;23;V;3;4;;1
594591;156;2017;BMA;8,786;J;5;G;;21;V;3;4;;1
530228;156;2017;BMA;9,386;J;10;G;;21;V;3;4;;1
594445;156;2017;NAP;8,778;J;10;G;;18;V;4;4;60;1
594398;156;2017;NAP;9,81;J;10;G;2020;18;V;5;5;60;1
594687;182;2017;NAP;12,314;J;10;G;;18;V;5;5;72;1
595440;158;2017;BMA;11,008;J;10;G;;18;V;5;5;;1
594361;156;2017;NAP;9,018;J;10;G;;18;V;4;3;60;1
594537;156;2017;NAP;10,504;J;10;G;;18;V;3;5;36;1
594316;156;2017;NAP;8,857;J;5;G;;20;V;5;5;36;1
594442;156;2017;NAP;9,814;J;10;G;;17;V;4;4;6;2
586367;156;2017;NAP;5,93;J;7;M;;30;V;4;5;18;1
594628;156;2017;NAP;10,01;J;10;G;;18;V;4;4;60;1
579109;156;2017;NAP;8,508;J;10;G;;19;V;3;4;6;1
595426;158;2017;NAP;10,03;J;10;G;;19;V;3;3;60;1
575695;156;2017;NAP;8,68;J;10;G;;19;V;3;5;42;2
594497;156;2017;NAP;10,522;J;10;G;;17;V;4;3;60;1
595503;158;2017;NAP;10,712;J;10;G;;18;V;5;5;12;1
594382;156;2017;NAP;9,24;J;10;G;;17;V;4;4;48;2
598221;156;2017;NAP;8,2;J;5;G;;20;V;3;3;78;1
598239;156;2017;NAP;8,381;J;10;G;;18;V;3;3;36;1
594525;156;2017;NAP;10,536;J;10;G;2020;17;V;4;5;60;1
598224;156;2017;NAP;8,35;J;11;G;;21;M;4;5;18;1
594561;156;2017;NAP;9,572;J;10;G;;18;V;5;5;60;1
594709;182;2017;NAP;12,112;J;10;G;;17;M;4;5;72;1
595470;158;2017;;10,053;J;10;G;;;V;;;;1
595458;158;2017;NAP;10,37;J;10;G;;17;M;3;3;30;1
594550;156;2017;NAP;8,687;J;10;G;2020;17;V;4;5;60;1
594572;156;2017;NAP;9,3;J;10;G;;18;V;4;3;0;2
594520;156;2017;NAP;10,284;J;10;G;;18;M;3;4;54;1
594631;156;2017;NAP;11,398;J;10;G;;18;V;5;4;60;1
595493;158;2017;NAP;12,968;J;10;G;;18;M;5;4;60;1
599272;158;2017;BMA;9,242;J;10;G;;18;V;5;5;;3
594605;156;2017;NAP;12,605;J;10;G;;18;M;3;3;60;1
594499;156;2017;NAP;8,58;J;10;G;;19;V;5;4;60;1
594676;158;2017;NAP;12,82;J;10;G;;17;V;4;3;42;3
489575;156;2017;BMA;5,126;J;7;M;;44;V;2;2;;1
594529;156;2017;NAP;9,376;J;10;G;;18;V;4;3;60;1
578068;156;2017;NAP;10,4;J;10;G;;19;V;5;5;60;1
595319;158;2017;NAP;10,668;J;10;G;;18;V;4;4;30;1
594533;156;2017;NAP;8,664;J;10;G;2020;18;M;5;3;60;2
594488;156;2017;NAP;8,548;J;10;G;;17;V;4;3;60;1
594464;156;2017;NAP;8,97;J;10;G;;19;V;4;5;0;1
594538;156;2017;NAP;11,181;J;10;G;;17;V;5;4;63;2
595309;158;2017;NAP;10,058;J;10;G;;18;V;4;4;60;2
594590;156;2017;NAP;10,044;J;10;G;;18;V;4;4;60;1
594530;156;2017;NAP;9,1;J;10;G;;18;V;5;5;48;1
598233;156;2017;NAP;8,358;J;10;G;;20;V;3;3;0;1
584736;182;2017;BMA;5,45;J;7;M;;25;V;4;4;;1
584736;158;2017;NAP;5,45;J;7;M;;25;V;4;4;;7
598232;156;2017;NAP;8,489;J;10;G;;18;V;5;5;48;2
598440;158;2017;NAP;9,746;J;10;G;;18;M;5;3;60;1
598248;156;2017;;8,252;J;10;G;;;M;;;;3
595353;158;2017;NAP;9,899;J;10;G;;18;M;3;4;60;2
598254;156;2017;NAP;8,322;J;10;G;;18;V;4;3;48;3
598441;158;2017;NAP;9,846;J;10;G;;17;V;3;3;;1
484998;158;2017;;;;;;;;M;;;;4
594340;156;2017;NAP;10,949;J;10;G;;18;V;3;3;24;1
594711;182;2017;NAP;12,292;J;10;G;;18;V;5;5;72;1
595296;158;2017;;12,016;J;10;G;;;V;;;;1
594491;156;2017;NAP;10,654;J;10;G;2020;18;V;4;4;60;2
594356;156;2017;NAP;10,6;J;10;G;;17;V;4;5;42;2
594589;156;2017;NAP;10,284;J;10;G;2020;17;V;4;3;60;1
594595;156;2017;NAP;9,535;J;10;G;;18;V;4;4;36;1
594625;156;2017;NAP;11,172;J;10;G;;18;V;3;5;60;1
594423;156;2017;NAP;9,352;J;10;G;;18;V;3;4;30;1
595311;158;2017;NAP;11,3;J;10;G;;18;M;5;5;6;2
594460;156;2017;NAP;10,44;J;10;G;;18;V;4;3;60;1
579493;156;2017;NAP;8,34;J;10;G;;19;V;4;5;42;1
595365;158;2017;NAP;11,812;J;10;G;2020;17;V;4;5;60;1
594337;156;2017;NAP;9,222;J;11;G;;17;V;4;3;60;1
594582;156;2017;NAP;9,243;J;10;G;2020;18;V;5;5;60;1
594429;156;2017;NAP;9,048;J;10;G;;18;V;4;3;48;1
594357;156;2017;NAP;9,406;J;10;G;;17;V;4;4;60;1
594549;156;2017;NAP;9,697;J;10;G;;17;V;3;4;60;1
594600;156;2017;;8,875;J;11;G;;;V;;;;6
595468;158;2017;;10,982;J;10;G;;;V;;;;4
594705;182;2017;NAP;13,1;J;11;G;;18;M;5;5;72;1
594299;156;2017;NAP;8,66;J;10;G;;17;M;4;3;6;1
594505;156;2017;NAP;9,018;J;10;G;;18;V;4;4;42;1
595507;158;2017;NAP;10,914;J;10;G;;18;M;5;3;60;1
594476;156;2017;NAP;10,384;J;10;G;;18;M;4;5;60;3
594481;156;2017;NAP;11,41;J;10;G;;18;V;3;5;60;1
594328;156;2017;NAP;12,264;J;10;G;;17;M;5;5;60;1
594495;156;2017;NAP;9,622;J;10;G;;17;V;4;3;24;1
594626;156;2017;NAP;10,01;J;10;G;;17;V;4;4;6;1
594470;156;2017;;8,711;J;10;G;;;M;;;;1
595513;158;2017;;10,26;J;10;G;;;M;;;;3
594376;156;2017;BMA;9,656;J;10;G;;17;M;4;4;;4
595467;158;2017;BMA;6,54;J;7;M;;26;M;4;4;;1
595362;158;2017;NAP;10,572;J;10;G;;18;V;5;5;60;1
594446;156;2017;NAP;9,62;J;10;G;;18;V;4;4;60;1
576219;156;2017;NAP;11,082;J;10;G;;18;V;5;5;54;2
594474;156;2017;NAP;8,862;J;10;G;;18;V;3;3;42;1
594563;156;2017;NAP;11,384;J;10;G;2020;17;V;3;5;60;1
594334;156;2017;NAP;9,133;J;5;G;;23;V;4;5;42;1
594500;156;2017;NAP;10,112;J;10;G;2020;17;V;4;4;60;1
594521;156;2017;;11,358;J;10;G;;;M;;;;3
595383;158;2017;NAP;10,642;J;10;G;;17;V;5;4;54;1
595411;158;2017;NAP;10,292;J;10;G;;17;M;5;5;12;2
594574;156;2017;NAP;8,673;J;10;G;;18;V;4;5;60;1
594635;156;2017;NAP;12,24;J;10;G;2020;17;V;5;5;60;1
595488;158;2017;NAP;11,284;J;10;G;;18;V;3;4;18;2
594679;182;2017;NAP;12,374;J;10;G;;18;M;4;5;48;1
594679;156;2017;NAP;12,374;J;10;G;;18;M;4;5;42;2
595438;158;2017;NAP;9,978;J;10;G;;17;V;4;5;18;1
594555;156;2017;NAP;9,974;J;10;G;2020;17;V;5;5;60;1
595310;158;2017;NAP;9,964;J;10;G;;18;V;4;3;12;2
594359;156;2017;NAP;10,572;J;10;G;;17;V;4;3;60;1
594379;156;2017;NAP;9,316;J;10;G;;18;V;3;3;0;1
595487;158;2017;NAP;10,109;J;5;G;;21;V;3;4;36;1
598243;156;2017;NAP;8,268;J;10;G;;17;V;4;4;12;2
598231;156;2017;NAP;8,484;J;10;G;;19;V;5;4;0;1
595462;158;2017;NAP;10,146;J;10;G;;18;V;5;5;42;8
595502;158;2017;NAP;10,182;J;10;G;2020;17;M;5;5;60;1
598257;156;2017;BMA;8,29;J;5;G;;21;V;3;5;;1
594507;156;2017;NAP;10,712;J;10;G;;17;V;5;5;60;1
594599;156;2017;BMA;9,648;J;10;G;;17;V;5;5;;2
594403;156;2017;NAP;11,196;J;10;G;;18;V;4;4;60;1
599235;158;2017;NRO;8,223;J;6;G;;18;V;3;5;24;2
594694;182;2017;NAP;11,978;J;10;G;;18;V;5;5;72;1
594694;156;2017;NAP;11,978;J;10;G;;18;V;5;5;63;3
594424;156;2017;;9,272;J;10;G;;18;V;5;5;;3
594548;156;2017;BMA;9,142;J;10;G;;18;V;4;4;;2
595357;158;2017;NAP;10,28;J;10;G;;20;M;3;4;30;1
595298;158;2017;NAP;10,02;J;10;G;;18;V;5;5;12;1
594475;156;2017;NAP;11,144;J;10;G;2020;17;V;4;3;48;1
594646;158;2017;NAP;11;J;10;G;;17;M;2;2;18;2
598422;158;2017;NAP;9,844;J;10;G;;18;V;3;5;48;3
598246;156;2017;NAP;8,389;J;10;G;;18;M;4;4;60;1
595395;158;2017;NAP;9,888;J;10;G;;17;V;5;5;36;1
516772;158;2017;;;;;;;21;V;5;5;;1
555246;156;2017;NTE;;;;;;22;V;3;3;;1
498255;156;2017;NTE;;;;;;28;V;3;3;52,5;1
577275;156;2017;NAP;9,054;J;10;G;2020;20;V;4;4;60;1
595489;158;2017;NAP;10,838;J;10;G;;18;M;4;5;42;2
594381;156;2017;BMA;6,4;J;4;T;;27;V;4;3;;1
594486;156;2017;NAP;9,612;J;10;G;;18;V;5;5;60;1
594584;156;2017;NAP;8,76;J;10;G;;18;V;4;5;6;2
595415;158;2017;NAP;11,546;J;10;G;;17;M;3;5;42;3
595474;158;2017;NAP;9,99;J;10;G;;19;M;5;5;60;1
594347;156;2017;;9,8;J;11;G;;;V;;;;4
595406;158;2017;NAP;11,452;J;10;G;;18;V;3;3;48;2
595409;158;2017;NAP;10,437;J;10;G;;18;V;4;4;24;1
594598;156;2017;NAP;8,733;J;11;G;;17;V;3;5;60;2
594692;182;2017;NAP;12,009;J;10;G;;19;V;3;4;72;1
595330;158;2017;NAP;10,582;J;6;G;;22;V;5;5;0;1
594436;156;2017;NAP;12,531;J;10;G;2020;18;V;4;5;60;1
594678;182;2017;NAP;11,317;J;11;G;;18;V;5;5;18;2
595492;158;2017;NAP;11,12;J;10;G;;18;M;5;4;48;1
515016;156;2017;NAP;8,186;J;10;G;2020;22;M;5;5;63;2
594576;156;2017;BMA;8,667;J;5;G;;20;V;2;2;;1
594640;156;2017;NAP;11,032;J;10;G;;18;V;4;4;63;3
594566;156;2017;NAP;9,288;J;10;G;;18;V;5;3;60;1
595436;158;2017;NAP;9,952;J;10;G;;18;V;4;4;60;1
587709;156;2017;BMA;9,733;J;5;G;;19;M;3;4;;1
595359;158;2017;NAP;10,064;J;10;G;;18;M;5;3;54;1
594612;156;2017;BMA;9,485;J;10;G;;18;V;5;5;;2
595424;158;2017;NAP;10,932;J;10;G;;17;V;5;5;60;1
595368;158;2017;NAP;11,276;J;10;G;;17;M;5;5;60;1
594372;156;2017;NAP;10,494;J;10;G;2020;18;V;4;5;60;1
595460;158;2017;NAP;10,608;J;10;G;;18;V;4;4;48;1
595385;158;2017;NAP;10,044;J;10;G;;18;V;4;4;60;1
595475;158;2017;NAP;9,994;J;10;G;;18;V;3;5;30;2
596468;156;2017;NAP;8,183;J;10;G;;19;V;5;5;0;1
594389;156;2017;NAP;8,78;J;10;G;;19;V;2;4;48;4
587252;158;2017;;;;;;;34;M;;;;2
594559;156;2017;NAP;11,038;J;10;G;;17;V;5;5;63;2
594511;156;2017;NAP;11,94;J;10;G;2020;18;V;3;4;60;1
594368;156;2017;NAP;9,168;J;10;G;2020;17;V;4;5;60;2
594503;156;2017;NAP;10,632;J;10;G;;18;V;3;3;60;1
595412;158;2017;BMA;9,982;J;10;G;;17;M;4;5;;1
594552;156;2017;NAP;9,704;J;10;G;;18;V;5;5;60;2
594321;156;2017;BMA;10,636;J;10;G;;18;V;4;4;;3
594317;156;2017;NAP;8,876;J;10;G;;18;V;5;5;60;1
594506;156;2017;NAP;9,102;J;10;G;;17;V;4;4;60;1
594401;156;2017;;11,352;J;10;G;;;V;;;;2
594469;156;2017;;10,014;J;10;G;;;V;;;;1
576778;156;2017;NTE;8,928;J;10;G;;19;V;3;4;60;1
595469;158;2017;NAP;10,066;J;10;G;;18;V;4;4;60;1
576219;182;2017;NAP;11,082;J;10;G;;18;V;5;5;66;1
594471;156;2017;NAP;10,48;J;10;G;;18;V;4;5;60;1
594325;156;2017;NAP;12,814;J;10;G;2020;17;V;5;4;60;1
594351;156;2017;;9,502;J;10;G;;;V;;;;1
594649;158;2017;NAP;10,698;J;10;G;;18;M;5;5;12;3
594685;182;2017;NAP;11,778;J;10;G;;17;M;2;3;72;2
594685;158;2017;NAP;11,778;J;10;G;;17;M;2;3;42;5
595335;158;2017;;10,726;J;10;G;;18;M;3;3;;3
594369;156;2017;;12,075;J;10;G;;;M;;;;1
555964;156;2017;NAP;9,169;J;5;G;;22;V;3;3;12;1
594418;156;2017;;10,754;J;10;G;;18;V;4;4;;1
594367;156;2017;NAP;8,63;J;11;G;;19;V;5;5;6;1
594410;156;2017;NAP;8,984;J;10;G;;18;V;4;4;42;1
594570;156;2017;NAP;12,578;J;10;G;2020;18;V;3;3;60;1
527766;156;2017;NAP;8,133;J;5;G;;20;V;3;3;60;1
595444;158;2017;NAP;11,4;J;10;G;;17;M;4;5;24;1
594688;182;2017;NAP;11,35;J;10;G;;18;V;4;3;54;1
595318;158;2017;NAP;12,468;J;10;G;;18;M;5;5;60;1
594593;156;2017;NAP;9,552;J;10;G;;17;V;3;3;60;1
594602;156;2017;NAP;9,016;J;10;G;;17;V;5;4;30;1
594690;182;2017;NAP;11,904;J;10;G;;18;V;3;4;72;1
595509;158;2017;NAP;11,212;J;10;G;;17;M;5;5;60;3
595382;158;2017;NAP;10,58;J;10;G;2020;18;M;5;5;60;1
594329;156;2017;NAP;9,256;J;10;G;2020;17;V;5;5;48;1
551432;156;2017;NAP;8,59;J;10;G;2019;20;V;3;3;93;1
594571;156;2017;NAP;8,581;J;10;G;;17;V;5;5;24;1
594604;156;2017;NAP;9,6;J;11;G;;18;V;5;5;24;1
594623;156;2017;NAP;9,5;J;10;G;;18;V;5;5;6;1
594362;156;2017;NAP;8,882;J;10;G;;18;V;4;5;60;1
598428;158;2017;NAP;9,84;J;10;G;;21;V;5;4;18;1
594516;156;2017;BMA;9,018;J;10;G;;18;V;3;3;;1
598238;156;2017;NAP;8,414;J;10;G;;18;V;4;4;60;1
598236;156;2017;NAP;8,498;J;10;G;;17;V;3;3;0;1
598418;158;2017;NAP;9,819;J;10;G;;17;M;5;5;60;1
595506;158;2017;NAP;10,036;J;10;G;;18;M;4;3;60;2
594313;156;2017;NAP;9,293;J;10;G;;17;V;4;3;36;1
595303;158;2017;NAP;13,113;J;11;G;;17;M;5;5;60;1
599262;156;2017;NAP;8,124;J;10;G;;19;V;3;4;42;3
592948;156;2017;NAP;8,091;J;5;G;;21;V;4;4;36;1
594461;156;2017;NAP;8,642;J;10;G;;17;V;4;3;48;1
594480;156;2017;NAP;12,122;J;10;G;;18;M;4;4;60;1
594449;156;2017;NAP;12,022;J;10;G;;18;V;5;5;60;1
594378;156;2017;NAP;11,608;J;10;G;;17;V;4;3;24;1
598437;158;2017;NAP;9,79;J;10;G;;17;M;2;4;54;2
595447;158;2017;NAP;10,773;J;10;G;;18;V;5;5;42;1
594406;156;2017;NAP;9,339;J;10;G;;19;V;4;4;24;1
598227;156;2017;NAP;8,3;J;10;G;;18;V;3;3;60;1
595322;158;2017;NAP;10,081;J;11;G;;19;V;4;4;42;1
594638;156;2017;NAP;9,713;J;10;G;;18;V;5;5;60;1
594323;156;2017;NAP;10,705;J;10;G;;18;V;3;4;60;1
595498;158;2017;NAP;11,158;J;10;G;2020;18;V;4;5;60;1
594616;156;2017;NAP;9,22;J;10;G;;19;V;5;5;60;1
598218;156;2017;NAP;8,482;J;10;G;;18;V;3;3;60;1
598247;156;2017;NAP;8,506;J;10;G;2020;17;V;3;3;60;1
594373;156;2017;BMA;5,03;J;7;M;;26;V;4;4;;1
595378;158;2017;NAP;9,889;J;10;G;;18;V;4;4;;2
595515;158;2017;NAP;9,866;J;10;G;;17;V;3;3;54;1
594680;182;2017;;11,382;J;10;G;;;M;;;;1
595324;158;2017;NAP;10,518;J;10;G;;18;V;3;4;60;2
599266;156;2017;NAP;8,186;J;10;G;;18;V;3;3;6;1
594660;182;2017;BMA;11,046;J;10;G;;17;V;3;4;;2
594686;156;2017;NSC;13,348;J;10;G;;18;V;5;5;63;3
594308;156;2017;NAP;9,393;J;10;G;;17;V;5;5;60;1
579904;156;2017;NTE;8,139;J;10;G;;18;V;3;4;54;1
594415;156;2017;NAP;12,562;J;10;G;2020;18;V;3;4;60;2
594509;156;2017;BMA;10,19;J;10;G;;17;V;3;3;;1
599263;156;2017;;8,109;J;10;G;;;V;;;;1
594689;182;2017;;11,278;J;10;G;;;V;;;;1
596552;158;2017;NAP;10,976;J;10;G;;18;V;5;5;24;4
594697;182;2017;NAP;11,296;J;10;G;;18;V;5;5;72;1
595316;158;2017;;10,133;J;11;G;;17;V;;;;2
594493;156;2017;BMA;8,923;J;10;G;;18;V;4;5;;2
594532;156;2017;;10,096;J;10;G;;;M;;;;1
531177;156;2017;NTE;9,127;J;10;G;;21;M;5;4;100,5;1
594341;156;2017;;9,107;J;10;G;;;V;;;;1
595512;158;2017;NAP;11,584;J;10;G;;18;M;4;5;54;1
595481;158;2017;NAP;10,334;J;10;G;;19;M;4;3;60;4
594428;156;2017;NAP;9,276;J;10;G;;19;V;4;5;0;1
594510;156;2017;NAP;8,771;J;10;G;;18;V;3;4;60;1
594388;156;2017;;10,314;J;10;G;;;V;;;;1
594399;156;2017;NAP;10,152;J;10;G;2020;18;V;4;5;60;1
594332;156;2017;BMA;7,37;J;4;T;;25;V;5;5;;1
594575;156;2017;NAP;11,95;J;11;G;;18;V;5;5;60;1
579025;156;2017;NAP;10,072;J;10;G;2019;19;V;2;4;138;1
594619;156;2017;NAP;9,216;J;10;G;;17;V;3;5;0;1
594394;156;2017;NAP;10,174;J;10;G;;18;V;3;4;60;1
594710;182;2017;NAP;11,802;J;10;G;;17;V;5;5;72;1
594300;156;2017;NAP;10,016;J;10;G;;18;V;4;3;60;1
594622;156;2017;NAP;10,426;J;10;G;;17;V;3;5;60;1
595295;158;2017;NAP;11,332;J;10;G;;19;V;4;4;42;2
594477;156;2017;NAP;10,234;J;10;G;2020;18;V;5;4;60;1
594303;156;2017;NAP;8,548;J;10;G;;17;V;5;5;60;3
595389;158;2017;NAP;9,966;J;10;G;;18;M;5;5;54;2
595478;158;2017;NAP;12,244;J;10;G;;17;M;4;4;60;1
594693;182;2017;NAP;11,922;J;10;G;;18;M;4;5;72;1
594539;156;2017;NAP;9,253;J;10;G;;18;V;4;4;60;1
596711;158;2017;NLE;8,984;J;10;G;;18;V;5;5;12;4
594496;156;2017;NAP;12,893;J;10;G;2020;18;V;5;4;60;1
595423;158;2017;NAP;9,992;J;10;G;;17;M;4;3;60;1
594411;156;2017;NAP;8,69;J;10;G;;20;V;3;4;60;1
594706;182;2017;NAP;11,656;J;10;G;;18;V;5;5;72;1
594706;158;2017;NAP;11,656;J;10;G;;18;V;5;5;42;2
594560;156;2017;NAP;10,007;J;10;G;;18;M;4;4;36;2
594402;156;2017;NAP;8,616;J;10;G;2020;18;V;5;3;60;2
595416;158;2017;NAP;11,434;J;10;G;;18;M;3;4;60;1
594343;156;2017;NAP;8,65;J;10;G;2020;20;V;4;4;54;1
595417;158;2017;NAP;10,498;J;10;G;;18;V;4;4;60;3
595427;158;2017;NAP;11,028;J;10;G;;18;V;4;4;42;3
594620;156;2017;BMA;9,314;J;10;G;;18;V;5;5;;2
595472;158;2017;NAP;9,946;J;10;G;;18;V;2;4;30;1
599261;156;2017;NAP;8,138;J;10;G;;17;V;5;4;60;2
594596;156;2017;NAP;10,386;J;10;G;;17;V;5;5;60;1
594492;156;2017;BMA;8,94;J;10;G;;18;V;3;5;;1
594613;156;2017;;10,539;J;10;G;;;M;;;;1
594454;156;2017;NAP;8,93;J;10;G;;18;V;4;4;48;2
598281;182;2017;NAP;10,918;J;10;G;;17;V;4;5;72;1
594465;156;2017;NAP;9,928;J;10;G;;18;V;4;3;60;2
594536;156;2017;NAP;10,604;J;10;G;;18;V;5;5;24;1
594447;156;2017;;8,8;J;5;G;;;V;;;;1
594426;156;2017;NAP;11,388;J;10;G;2020;17;M;5;5;60;1
594671;182;2017;BMA;11,036;J;10;G;;18;M;5;5;;1
575270;156;2017;NAP;9,408;J;10;G;;20;V;4;4;18;1
594611;156;2017;NAP;9,238;J;10;G;;18;V;5;5;48;1
594322;156;2017;NAP;13,725;J;10;G;;18;V;4;4;60;1
594468;156;2017;NAP;8,643;J;10;G;;18;V;5;5;42;1
594374;156;2017;NAP;8,688;J;10;G;;18;M;4;4;60;2
595291;158;2017;NAP;11,55;J;10;G;;18;V;5;5;54;2
598415;158;2017;NAP;9,772;J;10;G;;18;V;5;5;12;2
594624;156;2017;NAP;10,746;J;10;G;;18;V;5;5;30;2
599269;156;2017;NAP;8,188;J;10;G;;19;M;4;4;42;2
595343;158;2017;NAP;10,249;J;10;G;;17;M;3;3;60;1
576267;158;2017;NLE;8,171;J;10;G;;19;M;5;5;42;3
596122;156;2017;NRO;8,514;J;10;G;;17;V;3;4;0;2
595299;158;2017;NAP;10,376;J;10;G;;18;M;4;3;54;5
595356;158;2017;NAP;11,656;J;10;G;;17;V;4;4;60;3
596690;156;2017;NAP;8,113;J;10;G;2020;17;V;5;5;60;1
553368;156;2017;NTE;;;;;2018;23;V;5;3;180;1
574973;156;2017;;;;;;;20;V;4;4;;1
